tweet_id,customer_text,amazon_response,intent,valid
200065,"@AmazonHelp Loving the new season of The Marvelous Mrs. Maisel on Prime Video! Great show!","@AmazonHelp We are so thrilled to hear you're enjoying the season! Thanks for watching and being a Prime member! 🌟🍿 ^LN",INVALID,False
200066,"@AmazonHelp 12345 67890 ????","@AmazonHelp Hello! How can we assist you today? Please share more details so we can help! ^TS",INVALID,False
200067,"@AmazonHelp yes please","@AmazonHelp Please let us know your order or inquiry details so we can look into it for you. ^CB",INVALID,False
200068,"@AmazonHelp test tweet ignore","@AmazonHelp Received loud and clear! Let us know if you ever need any support. ^AN",INVALID,False
200069,"@AmazonHelp 👍👍👌","@AmazonHelp Have a wonderful day! Let us know if you need any assistance. ^HM",INVALID,False
200070,"@AmazonHelp thanks for the quick help earlier today!","@AmazonHelp You are very welcome! Don't hesitate to reach out if you ever need anything else. ^MO",INVALID,False
200071,"@AmazonHelp I bought a Kindle book by mistake. Can I return an accidental digital Kindle ebook order?","@AmazonHelp Yes, accidental digital Kindle book orders can be refunded within 7 days via Manage Your Content and Devices > Return for Refund. ^HK",refund_return,True
200072,"@AmazonHelp I haven't received my refund for return tracking #1Z9999999999 after 3 weeks.","@AmazonHelp 3 weeks is unusually long. Please DM us your order number and return tracking receipt so our billing escalations team can inspect it. ^RW",refund_return,True
200073,"@AmazonHelp Can I return a renewed / refurbished Amazon Renewed iPhone if battery health is below 80%?","@AmazonHelp Yes! Amazon Renewed products come with a 90-day Amazon Renewed Guarantee for full refund or replacement. ^BE",refund_return,True
200074,"@AmazonHelp The merchant charged me a 20% restocking fee on a return. Is that allowed on Amazon?","@AmazonHelp Third-party sellers may charge restocking fees for items returned in used/damaged condition per Amazon policy. Check details here: https://amazon.com/returns ^TS",refund_return,True
200075,"@AmazonHelp I lost the original plastic packaging bag. Will Kohl's still accept my return drop off?","@AmazonHelp Yes! For Kohl's drop-offs, you just need the item and the return QR code on your phone; they provide bags and boxes on site. ^GP",refund_return,True
200076,"@AmazonHelp How do I enable Two-Factor Authentication (2FA) with an Authenticator App on Amazon?","@AmazonHelp Go to Your Account > Login & Security > Two-Step Verification (2SV) Settings > Get Started to scan the QR code with your app. ^LN",account_issue,True
200077,"@AmazonHelp I received an email saying my Amazon Prime student trial is ending. How do I verify my college student status?","@AmazonHelp You can upload your student ID or .edu email verification under Your Account > Prime Student Settings: https://amazon.com/joinstudent ^CB",account_issue,True
200078,"@AmazonHelp Can I change my Amazon profile username without changing my legal account billing name?","@AmazonHelp Yes! You can edit your public profile name under Your Account > Your Public Profile > Edit Profile. ^AN",account_issue,True
200079,"@AmazonHelp Someone is trying to hack my account from an unfamiliar IP address in another country!","@AmazonHelp Please immediately change your password, enable 2-Step Verification, and contact customer service via https://amazon.com/security ^HM",account_issue,True
200080,"@AmazonHelp Why is my Amazon Household family member unable to access Prime Video on their Smart TV?","@AmazonHelp Ensure the family member is logging in with their own Amazon account credentials linked to your Household at https://amazon.com/household ^MO",account_issue,True
200081,"@AmazonHelp I want to report a seller sending phishing scam emails asking for direct wire transfer payments!","@AmazonHelp Never pay outside the Amazon website. Please forward the suspicious email to stop-spoofing@amazon.com immediately. ^HK",payment_issue,True
200082,"@AmazonHelp My credit card was charged for Prime Video rental but the video shows black screen and error code 7031.","@AmazonHelp We apologize! Please try switching browsers or restarting the device. If the error continues, reach out so we can issue a rental refund. ^DJ",payment_issue,True
200083,"@AmazonHelp Why does my checkout say 'Currency Converter fee' when buying in GBP from Amazon UK?","@AmazonHelp Amazon Currency Converter displays fees when paying in a currency different from the marketplace's default currency. You can choose to pay in local GBP. ^RW",payment_issue,True
200084,"@AmazonHelp How do I set a default backup payment method in case my primary card expires?","@AmazonHelp Go to Your Account > Payment Options > Backup Payment Settings and select the backup payment cards you wish to enable. ^BE",payment_issue,True
200085,"@AmazonHelp I returned an item and received gift card credit, but I need it back on my Visa debit card.","@AmazonHelp Once a gift card refund is issued, our support team can assist in transferring eligible funds back to the original payment method upon request. ^TS",payment_issue,True
200086,"@AmazonHelp The blender stopped spinning after 2 days of normal use. Smells like burnt rubber.","@AmazonHelp Please stop using the appliance immediately for safety. You can initiate a free replacement or return under Your Orders > Return Items. ^GP",product_issue,True
200087,"@AmazonHelp My Kindle Paperwhite screen is frozen on the screensaver and not responding to power button.","@AmazonHelp Press and hold the power button firmly for a full 40 seconds until the screen flashes and the device reboots. ^LN",product_issue,True
200088,"@AmazonHelp The shoes sent to me have two left shoes and no right shoe in the box!","@AmazonHelp We apologize for this packaging mistake! Please visit Your Orders to request an immediate replacement pair. ^CB",product_issue,True
200089,"@AmazonHelp Can I connect my Ring Video Doorbell to my Amazon Echo Show for live video feed?","@AmazonHelp Yes! Enable the Ring Skill in your Alexa app and link your Ring account, then say 'Alexa, show front door'. ^AN",product_issue,True
200090,"@AmazonHelp The expiration date on this baby formula can was obscured with a sticker.","@AmazonHelp We take baby formula quality extremely seriously. Please discontinue use and chat with our team right away for an immediate safety refund. ^HM",product_issue,True
200091,"@AmazonHelp I placed an order by mistake 2 minutes ago. Can I cancel before it gets processed?","@AmazonHelp Yes! Go straight to Your Orders, locate the order, and click 'Cancel items'. It will cancel immediately without charging you. ^MO",cancellation,True
200092,"@AmazonHelp I was told my backordered item was cancelled by Amazon. When do I get my money back?","@AmazonHelp Amazon does not charge your payment method until items are dispatched, so no charge was captured. Any temporary hold is removed by your bank. ^HK",cancellation,True
200093,"@AmazonHelp I received an email saying my digital subscription to Audible was cancelled. Why?","@AmazonHelp Subscriptions are typically cancelled if the recurring billing card on file is expired or declined. Update your billing card under Your Account. ^DJ",cancellation,True
200094,"@AmazonHelp How do I cancel a trade-in submission for an old iPhone?","@AmazonHelp Visit Your Trade-In Account, find the trade-in order, and click 'Cancel Trade-In'. If already shipped, it will be mailed back to you. ^RW",cancellation,True
200095,"@AmazonHelp The customer service rep promised to cancel my order #302-881231 but I just received a dispatch notification!","@AmazonHelp If the shipment had already reached dispatch staging, it cannot be stopped. Please refuse the delivery at arrival for an automatic refund. ^BE",cancellation,True
200096,"@AmazonHelp How do I change the language of Amazon website from Spanish to English?","@AmazonHelp Click on the Globe/Flag icon next to the search bar at the top of Amazon.com to select your preferred language. ^TS",other,True
200097,"@AmazonHelp Are dogs and pets allowed inside Amazon Go convenience stores?","@AmazonHelp Service animals are always welcome in Amazon Go stores; other pets may be restricted based on local health department regulations. ^GP",other,True
200098,"@AmazonHelp Where can I view the career job openings for Amazon Web Services in Seattle?","@AmazonHelp You can view all current corporate and technical openings at amazon.jobs! ^LN",other,True
200099,"@AmazonHelp Can I send a gift wrapped package with a customized personal message on Amazon?","@AmazonHelp Yes! Check 'This order contains a gift' during checkout to add gift packaging and a personalized gift message card. ^CB",other,True
200100,"@AmazonHelp Does Amazon have a customer support phone number I can call directly?","@AmazonHelp You can request an immediate callback from our team anytime through the Contact Us page: https://amazon.com/contact-us ^AN",other,True
200101,"@AmazonHelp Hello @AmazonHelp can someone check my package?","@AmazonHelp We would be happy to help! What is the latest tracking update or delivery date shown in Your Orders? ^HM",order_delivery,True
200102,"@AmazonHelp The courier handed my package to an unknown stranger on the street outside my building!","@AmazonHelp We are so sorry to hear this! Please contact our logistics escalations team immediately via https://amazon.com/help so we can investigate with the courier. ^MO",order_delivery,True
200103,"@AmazonHelp Delivery tracking status says 'Held at customs' for my international shipment to Canada.","@AmazonHelp International shipments clearing customs may take 1-3 additional business days. Any customs duties are handled per your order terms. ^HK",order_delivery,True
200104,"@AmazonHelp Can I choose a specific delivery time slot (e.g. after 6 PM) for standard Amazon Prime deliveries?","@AmazonHelp Specific time-slot scheduling is available for select items via Scheduled Delivery at checkout, but not for standard carrier routes. ^DJ",order_delivery,True
200105,"@AmazonHelp Package was delivered to the wrong house number (delivered to #42 instead of #24).","@AmazonHelp We apologize for the misdelivery! If you cannot retrieve it from your neighbor, please report it in Your Orders for a replacement or refund. ^RW",order_delivery,True
200106,"@AmazonHelp Why is Amazon Locker delivery code expired? I was at work and couldn't pick it up within 3 days.","@AmazonHelp If items are not collected from Amazon Lockers within 3 business days, they are returned to our fulfillment center and automatically refunded. ^BE",order_delivery,True
200107,"@AmazonHelp My order tracking has been stuck on 'Label Created' in Indianapolis for 6 straight days!","@AmazonHelp When tracking does not update for several days, the package may be lost in transit. Please contact us so we can issue a replacement. ^TS",order_delivery,True
200108,"@AmazonHelp Can someone sign for my delivery if I am not at home?","@AmazonHelp Yes, any adult at your delivery address or authorized front-desk concierge can sign on your behalf. ^GP",order_delivery,True
200109,"@AmazonHelp Delivery driver did not ring the doorbell and left perishable food in direct 90-degree sunlight.","@AmazonHelp We are very sorry for this experience. Please reach out to customer service for an immediate replacement or refund on spoiled grocery items. ^LN",order_delivery,True
200110,"@AmazonHelp What carrier handles Amazon shipping code starting with AMZL?","@AmazonHelp AMZL indicates Amazon Logistics, Amazon's proprietary delivery network. Track real-time delivery in Your Orders on Amazon. ^CB",order_delivery,True
200111,"@AmazonHelp I have been charged $14.99 for Prime every month even though I cancelled it 6 months ago!","@AmazonHelp We apologize for this frustration! Please connect with our billing specialist team so we can investigate and refund the recurring charges: https://amazon.com/help ^AN",payment_issue,True
200112,"@AmazonHelp Why is there a $1.00 charge on my credit card statement from Amazon?","@AmazonHelp That is a temporary pre-authorization hold to verify that your card is active and valid. It will drop off your statement in a few business days. ^HM",payment_issue,True
200113,"@AmazonHelp I bought an item with Amazon Pay balance, but return refund was sent to an expired bank account.","@AmazonHelp Please reach out to customer service with your updated banking details so we can re-route the refund transaction properly. ^MO",payment_issue,True
200114,"@AmazonHelp Can I pay with PayPal directly at checkout on Amazon.com?","@AmazonHelp PayPal is not accepted directly on Amazon, but you can use a PayPal Debit Mastercard or link your bank/debit card. ^HK",payment_issue,True
200115,"@AmazonHelp Why did the price of an item in my cart jump by $15 before I hit place order?","@AmazonHelp Prices on Amazon fluctuate based on third-party seller inventory, lightning deals, and promotions. The price at checkout is the active price. ^DJ",payment_issue,True
200116,"@AmazonHelp I want to return a mattress. Do I have to pack it back into the original vacuum box?","@AmazonHelp No! For large items like mattresses, our pickup team coordinates with a specialized freight courier who picks it up unboxed. ^RW",refund_return,True
200117,"@AmazonHelp How many days do I have to return an opened video game disk?","@AmazonHelp Opened software and video games are eligible for replacement if defective, but cannot be returned for full refund if opened. ^BE",refund_return,True
200118,"@AmazonHelp I returned an item via UPS drop box without scanning it at the counter. How do I prove I shipped it?","@AmazonHelp Please keep the tracking number from your return label. If it doesn't show movement within 48 hours, contact our support team with the tracking ID. ^TS",refund_return,True
200119,"@AmazonHelp I received a refund notification email but my bank balance hasn't updated after 5 days.","@AmazonHelp Depending on your financial institution's processing cycles, refunds can take 3 to 10 business days to reflect on your card statement. ^GP",refund_return,True
200120,"@AmazonHelp The Amazon drop-off kiosk at Whole Foods was out of order. Where else can I drop my return?","@AmazonHelp You can easily change your return drop-off location in Your Orders to any UPS Store, Kohl's, or schedule a home pickup! ^LN",refund_return,True
200121,"@AmazonHelp I received an OTP code on SMS that I didn't request. Is someone trying to log into my account?","@AmazonHelp Do not share this OTP with anyone. We recommend logging into your account and updating your password immediately: https://amazon.com/login-security ^CB",account_issue,True
200122,"@AmazonHelp How do I remove a shared user from my Amazon Echo smart home family profile?","@AmazonHelp Open the Alexa App > Settings > Your Profile & Family > select the user > Remove from Family. ^AN",account_issue,True
200123,"@AmazonHelp My Amazon account shows active in the UK, but I recently moved to Germany. How do I transfer my Kindle country?","@AmazonHelp Go to Manage Your Content and Devices > Preferences > Country/Region Settings > Change to update your residential address and marketplace. ^HM",account_issue,True
200124,"@AmazonHelp Can I create an Amazon Business account with the same email as my personal account?","@AmazonHelp Yes, you can convert an existing personal account or create a separate linked business user profile under Amazon Business. ^MO",account_issue,True
200125,"@AmazonHelp I want to download all my personal purchase history data under GDPR / CCPA privacy laws.","@AmazonHelp You can request a complete copy of your personal data by navigating to Your Account > Request Your Information: https://amazon.com/privacy ^HK",account_issue,True
200126,"@AmazonHelp The cordless drill battery dies after only 2 minutes of drilling wood.","@AmazonHelp That sounds like a defective battery unit. Please submit a replacement request under Your Orders so we can send a new unit immediately. ^DJ",product_issue,True
200127,"@AmazonHelp How do I update firmware on my Amazon Fire TV Stick?","@AmazonHelp Go to Settings > My Fire TV > About > Check for Updates to download and install the latest Fire OS software. ^RW",product_issue,True
200128,"@AmazonHelp The ceramic mug I received has offensive text printed on it instead of the custom quote I ordered.","@AmazonHelp We deeply apologize for this printing error! Please report the defective custom order in Your Orders for a reprint or full refund. ^BE",product_issue,True
200129,"@AmazonHelp My Amazon Kindle is showing an exclamation mark battery icon and won't charge.","@AmazonHelp Try charging with an alternate USB cable and wall adapter for at least 4 hours, then hold the power button for 40 seconds to reboot. ^TS",product_issue,True
200130,"@AmazonHelp Are replacement ear tips included in the box with Amazon Echo Buds?","@AmazonHelp Yes, Echo Buds come with 4 sizes of silicone ear tips and 2 sizes of wing tips in the package. ^GP",product_issue,True
200131,"@AmazonHelp Please cancel order #108-992019 right now! The price dropped by $30 on another site.","@AmazonHelp If the order has not dispatched, you can cancel it in Your Orders > Cancel Items: https://amazon.com/orders ^LN",cancellation,True
200132,"@AmazonHelp I tried to cancel my Subscribe and Save subscription but it says 'Cancellation failed'. Why?","@AmazonHelp If a monthly delivery is already being prepared at the warehouse, cancellation takes effect from the following month's cycle. ^CB",cancellation,True
200133,"@AmazonHelp Can I cancel an order placed with Amazon Lightning Deals discount and rebuy it later at the deal price?","@AmazonHelp Lightning Deals are time-limited and single-use per customer. If cancelled, the lightning deal discount cannot be re-applied after expiry. ^AN",cancellation,True
200134,"@AmazonHelp I want to cancel my pre-order of a video game. Will I be penalized or charged a cancellation fee?","@AmazonHelp No! Amazon pre-orders can be cancelled anytime before dispatch free of charge with zero penalties. ^HM",cancellation,True
200135,"@AmazonHelp Cancel my order immediately. I entered my old apartment address by mistake!","@AmazonHelp Please check if the 'Cancel items' button is available in Your Orders. If not available, contact us immediately so we can attempt a carrier recall. ^MO",cancellation,True
200136,"@AmazonHelp What is Amazon's corporate policy regarding plastic packaging reduction and sustainable shipping?","@AmazonHelp Learn about our Climate Pledge and sustainable packaging initiatives at sustainability.aboutamazon.com! ^HK",other,True
200137,"@AmazonHelp Are there any student discounts for Amazon Web Services cloud hosting credits?","@AmazonHelp Yes! Students can apply for AWS Educate credits and free cloud training at aws.amazon.com/education/awseducate/ ^DJ",other,True
200138,"@AmazonHelp Can I use my Amazon gift card balance to purchase third-party gift cards (like Apple or Google Play)?","@AmazonHelp Amazon Gift Cards cannot be used to purchase other gift cards or prepaid vouchers per our gift card terms. ^RW",other,True
200139,"@AmazonHelp How do I contact the Amazon Press Relations media team for a news interview?","@AmazonHelp For journalist inquiries, please reach out to our PR team directly at amazon-pr@amazon.com. ^BE",other,True
200140,"@AmazonHelp Is Amazon Prime Video included with Amazon Prime membership or is it an extra fee?","@AmazonHelp Prime Video streaming is included at no additional cost as part of your Amazon Prime membership! ^TS",other,True
200141,"@AmazonHelp 👍","@AmazonHelp Glad we could help! Have a wonderful day! ^GP",INVALID,False
200142,"@AmazonHelp ??","@AmazonHelp Hello! How can we help you today? Please tell us what you need assistance with! ^LN",INVALID,False
200143,"@AmazonHelp lol hilarious tweet @115820","@AmazonHelp 😄 Hope you have a fantastic rest of your day! ^CB",INVALID,False
200144,"@AmazonHelp okay thanks for the info","@AmazonHelp You're very welcome! Let us know if you need anything else down the road. ^AN",INVALID,False
200145,"@AmazonHelp check my dm sent 5 mins ago","@AmazonHelp Thanks for letting us know! An advisor will review your direct message shortly. ^HM",INVALID,False
200146,"@AmazonHelp wow fast shipping arrived in 6 hours!","@AmazonHelp Fantastic news! Enjoy your new purchase! 🚀📦 ^MO",INVALID,False
200147,"@AmazonHelp .","@AmazonHelp Hi there! Did you have a question about an Amazon order or service? ^HK",INVALID,False
200148,"@AmazonHelp no worries all sorted out now","@AmazonHelp Wonderful to hear! Have a great week! ^DJ",INVALID,False
200149,"@AmazonHelp great service by the delivery guy today","@AmazonHelp Thank you so much for the kind feedback! We'll pass your compliments along to the logistics team! 🌟 ^RW",INVALID,False
200150,"@AmazonHelp DM'd you my order number","@AmazonHelp Received! We are checking into your order details now. ^BE",INVALID,False
